Daytime_evening_attendance;Previous_qualification_grade;Admission_grade;Displaced;Educational_special_needs;Debtor;Tuition_fees_up_to_date;Gender;Scholarship_holder;International;Curricular_units_1st_sem_grade;Curricular_units_2nd_sem_grade;Unemployment_rate;Inflation_rate;GDP;Status;Marital_status_grouped;Application_mode_grouped;Course_grouped;Previous_qualification_grouped;Nationality_grouped;Mothers_qualification_grouped;Fathers_qualification_grouped;Mothers_occupation_grouped;Fathers_occupation_grouped;Application_order_grouped;Age_at_enrollment_grouped;Curricular_units_1st_sem_credited_grouped;Curricular_units_1st_sem_enrolled_grouped;Curricular_units_1st_sem_evaluations_grouped;Curricular_units_1st_sem_approved_grouped;Curricular_units_1st_sem_without_evaluations_grouped;Curricular_units_2nd_sem_credited_grouped;Curricular_units_2nd_sem_enrolled_grouped;Curricular_units_2nd_sem_evaluations_grouped;Curricular_units_2nd_sem_approved_grouped;Curricular_units_2nd_sem_without_evaluations_grouped
1;130.0;130.0;0;0;0;1;1;0;0;11.5;11.333333333333334;12.4;0.5;1.79;Enrolled;single;others;nature_and_engineering_course;vocational_professional;portuguese;higher_edu_degree;school_edu_degree;administration_or_office;skilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;11+;5-8;0
1;125.0;123.6;1;0;0;1;0;1;0;12.86;12.86;7.6;2.6;0.32;Enrolled;single;others;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;131.0;126.1;1;0;0;1;0;0;0;12.59125;12.820000000000002;15.5;2.8;-4.06;Enrolled;single;general;health_course;school_edu;portuguese;school_edu_degree;higher_edu_degree;inter_tech_or_prof_personnel;professional_or_expert;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;11+;5-8;0
1;140.0;120.0;1;0;0;1;1;0;0;13.0;11.5;12.4;0.5;1.79;Enrolled;single;others;nature_and_engineering_course;vocational_professional;portuguese;higher_edu_degree;higher_edu_degree;administration_or_office;professional_or_expert;0-1;17-24;0;5-8;11+;5-8;0;0;5-8;11+;0-4;0
1;142.0;129.8;1;0;0;1;1;0;0;0.0;15.0;10.8;1.4;1.74;Enrolled;single;general;nature_and_engineering_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;inter_tech_or_prof_personnel;0-1;17-24;0;5-8;0-5;0-4;0;0;5-8;6-10;0-4;0
1;128.0;135.7;1;0;0;1;1;0;0;13.2;13.25;10.8;1.4;1.74;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;100.0;108.0;1;0;0;1;1;0;0;11.428571428571429;11.857142857142858;7.6;2.6;0.32;Enrolled;single;others;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;31+;1+;9+;11+;5-8;0;1+;9+;11+;5-8;0
1;125.0;122.9;0;0;0;1;1;1;0;11.166666666666666;11.666666666666666;10.8;1.4;1.74;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;11+;0-4;0
1;125.0;118.7;0;0;0;1;1;0;0;11.75;11.333333333333334;15.5;2.8;-4.06;Enrolled;single;general;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;skilled_worker;skilled_worker;0-1;17-24;0;5-8;11+;0-4;0;0;5-8;11+;0-4;0
1;128.0;120.0;1;0;0;1;0;1;0;14.5;15.0;12.4;0.5;1.79;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;skilled_worker;machine_opt_and_installer;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;108.0;107.3;0;1;0;1;0;1;0;10.4;10.75;12.4;0.5;1.79;Enrolled;single;general;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;17-24;0;5-8;11+;0-4;0;0;5-8;11+;0-4;0
1;133.1;106.0;1;0;1;1;0;0;0;13.0;12.5;8.9;1.4;3.51;Enrolled;single;general;others;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;machine_opt_and_installer;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;130.0;124.1;1;0;0;1;0;0;0;14.166666666666666;13.428571428571429;8.9;1.4;3.51;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;3+;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;120.0;114.8;1;0;0;1;0;0;1;13.25;13.82;11.1;0.6;2.02;Enrolled;single;general;health_course;school_edu;others;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;3+;17-24;0;5-8;11+;0-4;0;0;5-8;6-10;5-8;0
1;125.0;122.6;1;0;0;1;1;0;0;11.0;0.0;9.4;-0.8;-3.12;Enrolled;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;services_or_seller;3+;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;120.0;120.0;0;0;0;1;0;0;0;12.6;11.25;10.8;1.4;1.74;Enrolled;married;others;business_and_management_course;higher_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;31+;1+;5-8;6-10;5-8;1+;1+;5-8;11+;5-8;0
1;127.0;123.5;1;0;0;1;0;1;0;11.5;11.0;7.6;2.6;0.32;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;2-3;17-24;0;5-8;11+;0-4;0;0;5-8;11+;0-4;0
1;140.0;131.8;0;0;0;1;0;0;0;14.2;11.857142857142858;10.8;1.4;1.74;Enrolled;married;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;skilled_worker;armed_forces;0-1;31+;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;157.0;136.7;1;0;0;1;0;0;0;12.5;13.666666666666666;9.4;-0.8;-3.12;Enrolled;single;general;social_services_course;school_edu;portuguese;higher_edu_degree;school_edu_degree;professional_or_expert;services_or_seller;0-1;17-24;0;5-8;11+;0-4;1+;0;5-8;11+;0-4;0
1;144.0;130.7;1;0;0;1;0;0;0;11.666666666666666;11.6;7.6;2.6;0.32;Enrolled;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;administration_or_office;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;119.0;119.7;1;0;0;1;0;0;0;13.0;13.0;7.6;2.6;0.32;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;others;skilled_worker;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;1+
1;125.0;136.2;1;0;1;1;1;0;0;11.545454545454543;11.7;8.9;1.4;3.51;Enrolled;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;administration_or_office;0-1;17-24;1+;9+;11+;9+;0;1+;9+;11+;9+;1+
1;127.0;124.2;1;0;0;1;1;0;1;10.0;0.0;15.5;2.8;-4.06;Enrolled;single;others;business_and_management_course;school_edu;others;school_edu_degree;higher_edu_degree;unskilled_worker;armed_forces;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;0-5;0-4;0
1;140.0;135.4;1;0;0;1;0;0;0;11.8;11.25;12.4;0.5;1.79;Enrolled;single;others;nature_and_engineering_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;11+;0-4;0
1;126.0;115.2;0;0;1;1;0;0;0;10.0;10.0;12.4;0.5;1.79;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;17-24;0;5-8;11+;0-4;0;0;5-8;6-10;0-4;0
1;123.0;125.1;0;0;0;1;0;0;0;11.0;12.5;16.2;0.3;-0.92;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;services_or_seller;0-1;17-24;0;5-8;11+;0-4;0;0;5-8;6-10;0-4;0
1;121.0;125.9;1;0;0;1;0;0;0;10.0;13.5;9.4;-0.8;-3.12;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;2-3;17-24;0;5-8;6-10;0-4;0;0;5-8;11+;0-4;0
1;120.0;124.6;0;0;0;1;0;0;0;11.0;13.375;10.8;1.4;1.74;Enrolled;married;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;services_or_seller;0-1;31+;0;5-8;6-10;0-4;0;0;5-8;11+;0-4;0
1;103.0;108.3;0;0;0;1;0;1;0;0.0;0.0;11.1;0.6;2.02;Enrolled;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;17-24;0;5-8;11+;0-4;0;0;5-8;11+;0-4;0
1;133.1;133.0;0;0;0;1;0;0;0;13.0;12.6;16.2;0.3;-0.92;Enrolled;others;others;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;skilled_worker;unskilled_worker;0-1;31+;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;126.0;117.3;1;0;0;1;0;0;0;10.8;10.5;13.9;-0.3;0.79;Enrolled;single;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;skilled_worker;0-1;17-24;0;5-8;11+;0-4;0;0;5-8;6-10;0-4;0
1;114.0;114.0;0;0;0;1;0;0;1;0.0;11.666666666666666;8.9;1.4;3.51;Enrolled;single;others;health_course;school_edu;others;higher_edu_degree;school_edu_degree;professional_or_expert;administration_or_office;0-1;17-24;0;5-8;11+;0-4;1+;0;5-8;11+;0-4;0
0;140.0;139.0;0;0;0;1;0;1;0;11.0;11.4;9.4;-0.8;-3.12;Enrolled;others;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;0-1;31+;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;133.1;128.2;1;0;0;1;1;1;0;13.333333333333334;12.818181818181818;8.9;1.4;3.51;Enrolled;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;machine_opt_and_installer;0-1;17-24;1+;9+;11+;9+;0;1+;9+;11+;9+;0
1;130.0;122.0;1;0;0;1;0;1;0;10.0;11.4;12.7;3.7;-1.7;Enrolled;single;general;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;11+;5-8;0
1;145.0;136.3;1;0;0;1;0;0;0;12.285714285714286;12.285714285714286;12.7;3.7;-1.7;Enrolled;single;general;health_course;school_edu;portuguese;higher_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;machine_opt_and_installer;2-3;17-24;0;5-8;11+;5-8;0;0;5-8;11+;5-8;0
1;150.0;140.8;0;0;0;1;0;0;0;12.4;12.75;10.8;1.4;1.74;Enrolled;single;others;design_and_communication_course;school_edu;portuguese;higher_edu_degree;higher_edu_degree;inter_tech_or_prof_personnel;professional_or_expert;0-1;17-24;1+;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;140.0;140.0;0;0;0;1;0;0;0;12.571428571428571;13.666666666666666;15.5;2.8;-4.06;Enrolled;single;others;nature_and_engineering_course;vocational_professional;portuguese;school_edu_degree;school_edu_degree;services_or_seller;services_or_seller;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;11+;0-4;0
1;146.0;135.5;1;0;1;1;0;0;0;11.833333333333334;11.25;11.1;0.6;2.02;Enrolled;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;17-24;1+;9+;11+;9+;0;1+;9+;11+;9+;0
0;120.0;118.3;0;0;0;1;0;0;0;12.166666666666666;14.0;12.7;3.7;-1.7;Enrolled;single;others;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;administration_or_office;0-1;17-24;1+;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;133.1;130.0;0;0;0;1;0;0;0;13.166666666666666;13.0;9.4;-0.8;-3.12;Enrolled;married;others;social_services_course;school_edu;portuguese;school_edu_degree;higher_edu_degree;administration_or_office;skilled_worker;0-1;31+;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;143.0;131.8;1;0;0;1;0;1;0;13.571428571428571;12.8;12.4;0.5;1.79;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;131.0;130.7;0;0;1;1;0;0;0;11.5;11.0;10.8;1.4;1.74;Enrolled;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;11+;0-4;1+
1;115.0;109.8;1;0;0;1;0;0;0;11.25;12.0;10.8;1.4;1.74;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;services_or_seller;2-3;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;130.0;120.0;1;0;0;1;0;1;0;13.29;13.29;9.4;-0.8;-3.12;Enrolled;single;others;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;skilled_worker;0-1;25-30;0;5-8;11+;5-8;1+;0;5-8;11+;5-8;1+
0;140.0;107.8;0;0;0;1;0;0;0;10.375;10.444444444444445;7.6;2.6;0.32;Enrolled;married;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;armed_forces;0-1;31+;1+;9+;11+;5-8;0;1+;9+;11+;9+;0
1;149.0;140.2;1;1;0;1;0;0;0;12.333333333333334;12.625;12.7;3.7;-1.7;Enrolled;single;others;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;machine_opt_and_installer;0-1;17-24;1+;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;125.0;124.0;1;0;0;1;0;0;0;11.2;11.75;10.8;1.4;1.74;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;unskilled_worker;2-3;17-24;0;5-8;0-5;5-8;0;0;5-8;11+;0-4;0
1;128.0;129.8;1;0;0;1;0;0;0;11.833333333333334;13.333333333333334;9.4;-0.8;-3.12;Enrolled;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;inter_tech_or_prof_personnel;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;0-4;0
1;145.0;138.4;1;0;0;0;0;0;0;14.833333333333334;12.5;8.9;1.4;3.51;Enrolled;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;unskilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;147.0;133.7;1;0;0;1;0;1;0;13.5;11.4;10.8;1.4;1.74;Enrolled;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;services_or_seller;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;11+;5-8;1+
1;121.0;115.4;1;0;0;1;0;1;0;11.971428571428572;11.971428571428572;12.7;3.7;-1.7;Enrolled;single;others;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;services_or_seller;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;134.0;129.1;0;0;0;1;0;0;0;12.0;13.5;7.6;2.6;0.32;Enrolled;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;services_or_seller;2-3;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;140.0;140.0;1;0;0;1;0;0;0;12.25;12.2;12.4;0.5;1.79;Enrolled;single;others;health_course;vocational_professional;portuguese;higher_edu_degree;school_edu_degree;professional_or_expert;unskilled_worker;0-1;17-24;1+;9+;11+;5-8;0;1+;9+;11+;5-8;0
1;118.0;114.2;0;0;0;1;0;0;0;12.2;11.6;16.2;0.3;-0.92;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;skilled_worker;skilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;130.0;113.3;0;0;0;1;0;0;0;12.4;12.15;12.4;0.5;1.79;Enrolled;single;others;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;machine_opt_and_installer;0-1;17-24;0;5-8;11+;5-8;0;0;5-8;11+;5-8;0
1;128.0;123.5;1;0;0;1;0;0;0;10.744444444444444;11.8375;12.7;3.7;-1.7;Enrolled;single;others;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;skilled_worker;machine_opt_and_installer;0-1;17-24;0;5-8;11+;5-8;1+;0;5-8;6-10;5-8;0
1;140.0;154.6;0;0;0;0;0;1;0;12.75;10.0;8.9;1.4;3.51;Enrolled;others;others;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;31+;0;5-8;11+;0-4;0;0;5-8;11+;0-4;0
1;117.0;120.2;1;0;0;1;0;0;0;10.0;11.0;7.6;2.6;0.32;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;135.0;143.8;1;0;1;1;0;0;0;0.0;0.0;12.7;3.7;-1.7;Enrolled;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;higher_edu_degree;unskilled_worker;professional_or_expert;0-1;17-24;0;0-4;0-5;0-4;0;0;0-4;0-5;0-4;0
1;131.0;118.0;1;0;0;1;0;1;0;13.242857142857144;13.242857142857144;12.7;3.7;-1.7;Enrolled;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;118.0;110.3;1;0;0;0;0;0;1;12.6;11.8;11.1;0.6;2.02;Enrolled;single;general;business_and_management_course;school_edu;others;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
0;133.1;145.0;0;0;0;1;0;1;0;12.25;11.8;10.8;1.4;1.74;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;services_or_seller;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;110.0;110.0;1;0;0;1;0;0;0;12.75;11.333333333333334;10.8;1.4;1.74;Enrolled;single;general;others;school_edu;portuguese;school_edu_degree;school_edu_degree;skilled_worker;skilled_worker;3+;17-24;0;5-8;6-10;0-4;0;0;5-8;11+;0-4;0
1;135.0;121.7;1;0;0;1;0;1;0;0.0;11.0;7.6;2.6;0.32;Enrolled;single;general;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;skilled_worker;0-1;17-24;0;5-8;11+;0-4;0;0;5-8;6-10;0-4;0
1;131.0;123.7;1;0;0;1;0;0;0;14.0;14.0;7.6;2.6;0.32;Enrolled;single;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;unskilled_worker;2-3;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;133.1;148.2;1;0;1;1;0;0;0;12.125;12.0;12.4;0.5;1.79;Enrolled;single;others;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;25-30;0;5-8;11+;5-8;0;0;5-8;11+;5-8;0
1;127.0;121.8;1;0;1;1;0;0;0;13.5;10.666666666666666;10.8;1.4;1.74;Enrolled;single;general;others;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;skilled_worker;0-1;17-24;0;5-8;11+;0-4;0;0;5-8;11+;0-4;0
0;131.0;118.4;1;0;0;1;0;0;0;0.0;0.0;7.6;2.6;0.32;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;1+
1;138.0;123.3;1;0;0;1;0;0;0;14.0;11.75;9.4;-0.8;-3.12;Enrolled;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;2-3;17-24;0;5-8;11+;0-4;1+;0;5-8;6-10;0-4;1+
1;140.0;140.0;1;0;0;1;0;0;0;12.666666666666666;11.5;13.9;-0.3;0.79;Enrolled;single;others;health_course;vocational_professional;portuguese;school_edu_degree;others;inter_tech_or_prof_personnel;unskilled_worker;0-1;17-24;1+;5-8;6-10;5-8;0;1+;5-8;6-10;0-4;0
1;150.0;132.5;1;0;0;1;0;0;0;12.25;11.6;10.8;1.4;1.74;Enrolled;single;general;others;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;skilled_worker;2-3;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;5-8;0
1;119.0;118.3;1;0;0;1;0;0;0;15.0;10.25;9.4;-0.8;-3.12;Enrolled;single;others;others;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;machine_opt_and_installer;0-1;17-24;0;5-8;11+;0-4;0;0;5-8;11+;0-4;0
1;125.0;143.9;1;0;0;1;0;0;0;0.0;0.0;15.5;2.8;-4.06;Enrolled;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;skilled_worker;inter_tech_or_prof_personnel;0-1;17-24;0;0-4;0-5;0-4;0;0;0-4;0-5;0-4;0
1;135.0;135.0;0;0;0;1;0;0;0;13.5;13.333333333333334;12.4;0.5;1.79;Enrolled;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;skilled_worker;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
0;133.1;134.5;0;0;0;1;0;0;0;13.6;13.0;15.5;2.8;-4.06;Enrolled;married;others;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;administration_or_office;0-1;31+;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
0;140.0;130.0;0;0;1;1;0;0;0;11.25;12.0;12.7;3.7;-1.7;Enrolled;single;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;services_or_seller;0-1;25-30;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;113.0;107.4;1;0;0;1;1;0;0;10.5;11.25;12.4;0.5;1.79;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;services_or_seller;2-3;17-24;0;5-8;11+;0-4;0;0;5-8;6-10;0-4;0
1;133.1;100.0;1;0;0;1;1;0;0;11.25;11.0;8.9;1.4;3.51;Enrolled;single;general;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;2-3;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;127.0;121.5;1;0;0;1;1;0;0;13.016666666666666;13.016666666666666;7.6;2.6;0.32;Enrolled;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;skilled_worker;skilled_worker;3+;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;132.0;136.6;1;0;0;1;0;0;0;11.714285714285714;10.375;13.9;-0.3;0.79;Enrolled;single;general;design_and_communication_course;school_edu;portuguese;higher_edu_degree;others;professional_or_expert;professional_or_expert;0-1;17-24;1+;5-8;6-10;5-8;1+;0;5-8;11+;5-8;0
1;115.0;117.1;0;0;0;1;0;0;0;12.666666666666666;12.75;7.6;2.6;0.32;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;services_or_seller;3+;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;1+
1;140.0;140.0;0;0;0;1;1;0;0;0.0;0.0;15.5;2.8;-4.06;Enrolled;single;others;design_and_communication_course;vocational_professional;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;17-24;0;0-4;0-5;0-4;0;0;0-4;0-5;0-4;0
1;142.0;141.0;1;0;0;1;1;0;0;13.0;10.0;10.8;1.4;1.74;Enrolled;single;general;design_and_communication_course;school_edu;portuguese;higher_edu_degree;school_edu_degree;professional_or_expert;administration_or_office;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;0-4;0
1;123.0;118.9;0;0;0;1;1;0;0;14.0;12.666666666666666;7.6;2.6;0.32;Enrolled;single;general;health_course;school_edu;portuguese;higher_edu_degree;school_edu_degree;professional_or_expert;unskilled_worker;2-3;17-24;0;5-8;0-5;0-4;0;0;5-8;6-10;0-4;0
1;131.0;134.5;1;0;0;1;1;0;0;13.166666666666666;12.6;7.6;2.6;0.32;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;25-30;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;141.0;133.0;1;0;0;1;1;0;0;13.0;12.333333333333334;7.6;2.6;0.32;Enrolled;single;general;nature_and_engineering_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;professional_or_expert;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;1+
1;133.1;105.0;1;0;0;1;1;0;0;11.25;0.0;12.4;0.5;1.79;Enrolled;single;general;health_course;school_edu;portuguese;higher_edu_degree;school_edu_degree;administration_or_office;unskilled_worker;0-1;17-24;0;5-8;11+;0-4;0;0;5-8;6-10;0-4;0
1;130.0;110.0;0;0;0;1;1;1;0;10.857142857142858;11.857142857142858;12.7;3.7;-1.7;Enrolled;single;others;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;machine_opt_and_installer;2-3;17-24;0;5-8;11+;5-8;0;0;5-8;6-10;5-8;0
